,ANGELEGT_AM,start_date_delict,start_time_delict,end_date_delict,end_time_delict,LOR,damage_amount,intent_delict,bike_type,delict,description,crime_duration_days,crime_duration_hours,year,month
11557,2022-08-07,2022-06-27,18,2022-06-28,15,08100311,1069,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2022,8
11558,2022-08-07,2022-07-07,20,2022-08-07,6,06400737,1500,Nein,diverse Fahrräder,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,31 days,14,2022,8
11559,2022-08-07,2022-06-07,14,2022-07-07,9,04300414,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,5,2022,8
11560,2022-08-07,2022-06-07,8,2022-08-07,8,03400721,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,0,2022,8
11561,2022-08-07,2022-06-07,17,2022-08-07,15,12100205,1569,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,2,2022,8
11562,2022-08-07,2022-08-07,17,2022-08-07,22,01200625,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,8
11563,2022-07-07,2022-06-07,0,2022-07-07,7,01100104,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,7,2022,7
11564,2022-07-07,2022-07-07,1,2022-07-07,1,03400830,1,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,7
11565,2022-07-07,2022-05-07,20,2022-06-07,20,03601244,60,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,0,2022,7
11566,2022-07-07,2022-07-07,8,2022-07-07,8,02300419,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,7
11567,2022-07-07,2022-05-07,12,2022-07-07,13,05200423,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,1,2022,7
11568,2022-07-07,2022-01-07,20,2022-03-07,10,04300518,1400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,59 days,10,2022,7
11569,2022-07-07,2022-05-07,13,2022-05-07,15,02300419,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,7
11570,2022-07-07,2022-06-07,14,2022-06-07,23,05300736,888,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,7
11571,2022-07-07,2022-01-07,12,2022-03-07,17,03601347,1199,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,59 days,5,2022,7
11572,2022-07-07,2022-04-07,6,2022-04-07,15,03300514,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,7
11573,2022-07-07,2022-07-07,8,2022-07-07,13,10100206,4049,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,7
11574,2022-07-07,2022-07-07,10,2022-07-07,10,01300835,50,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,7
11575,2022-07-07,2022-07-07,8,2022-07-07,13,10100206,1699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,7
11576,2022-07-07,2022-04-07,10,2022-04-07,15,03601450,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,7
11577,2022-07-07,2022-05-07,20,2022-06-07,20,03601244,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,0,2022,7
11578,2022-07-07,2022-05-07,13,2022-06-07,9,01300731,605,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,4,2022,7
11579,2022-07-07,2022-05-07,10,2022-05-07,14,02100103,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,7
11580,2022-07-07,2022-03-06,15,2022-03-06,21,02300419,323,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,7
11581,2022-07-07,2022-06-20,15,2022-06-20,17,07100206,1699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,7
11582,2022-07-07,2022-06-25,19,2022-06-28,7,10200417,376,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,12,2022,7
11583,2022-07-07,2022-06-29,17,2022-06-30,7,03400618,520,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2022,7
11584,2022-07-07,2022-07-07,7,2022-07-07,18,09301126,3314,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2022,7
11585,2022-07-07,2022-07-07,11,2022-07-07,18,02500729,565,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,7
11586,2022-07-07,2022-06-07,10,2022-07-07,8,05100210,1899,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,2,2022,7
11587,2022-07-07,2022-06-07,15,2022-06-07,21,04300623,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,7
11588,2022-07-07,2022-05-07,7,2022-05-07,17,12100205,1049,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2022,7
11589,2022-07-07,2022-01-07,22,2022-02-07,20,03701555,180,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,2,2022,7
11590,2022-07-07,2022-07-07,11,2022-07-07,13,02500729,548,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,7
11591,2022-07-07,2022-04-07,17,2022-05-07,8,08200623,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,9,2022,7
11592,2022-07-07,2022-07-07,16,2022-07-07,17,11300722,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
11593,2022-07-07,2022-07-07,19,2022-07-07,19,07300516,310,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,7
11594,2022-07-07,2022-07-07,18,2022-07-07,19,11501339,410,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
11595,2022-07-07,2022-06-07,21,2022-07-07,8,07200308,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,13,2022,7
11596,2022-07-07,2022-07-07,1,2022-07-07,8,01100309,1730,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,7
11597,2022-07-07,2022-06-07,20,2022-06-07,20,03400829,339,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,7
11598,2022-07-07,2022-05-07,20,2022-06-07,14,06300525,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,6,2022,7
11599,2022-07-07,2022-04-07,11,2022-05-07,9,04300416,300,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,30 days,2,2022,7
11600,2022-07-07,2022-04-07,18,2022-06-07,8,08100209,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,10,2022,7
11601,2022-07-07,2022-06-07,18,2022-06-07,20,09501737,1270,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,7
11602,2022-07-07,2022-05-07,18,2022-06-07,8,06100102,781,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,10,2022,7
11603,2022-07-07,2022-07-07,7,2022-07-07,8,04501152,4649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
11604,2022-07-07,2022-07-07,3,2022-07-07,3,06300630,4530,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,0,2022,7
11605,2022-07-07,2022-05-07,18,2022-06-07,10,01200625,893,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,8,2022,7
11606,2022-07-07,2022-06-07,14,2022-06-07,15,04501043,2099,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
11607,2022-07-07,2022-06-07,16,2022-06-07,19,08100310,2335,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,7
11608,2022-07-07,2022-07-07,5,2022-07-07,8,06400737,779,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,7
11609,2022-07-07,2022-06-07,17,2022-07-07,18,01401047,792,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,1,2022,7
11610,2022-07-07,2022-05-07,16,2022-06-07,9,04300624,880,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,7,2022,7
11611,2022-07-07,2022-07-07,9,2022-07-07,21,05200629,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2022,7
11612,2022-07-07,2022-05-07,17,2022-05-07,17,04200309,300,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,7
11613,2022-07-07,2022-06-07,12,2022-07-07,19,07400927,1366,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,7,2022,7
11614,2022-07-07,2022-07-07,17,2022-07-07,17,11200513,2000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,7
11615,2022-07-07,2022-06-07,17,2022-07-07,10,07400928,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,7,2022,7
11616,2022-07-07,2022-04-07,18,2022-04-07,19,03701556,4155,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
11617,2022-07-07,2022-04-07,17,2022-07-07,13,11400927,672,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,91 days,4,2022,7
11618,2022-07-07,2022-06-07,8,2022-06-07,23,02500729,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,15,2022,7
11619,2022-07-07,2022-06-07,18,2022-06-07,19,04501041,2210,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
11620,2022-07-07,2022-06-26,21,2022-06-27,8,04300415,150,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1 days,13,2022,7
11621,2022-07-07,2022-06-07,10,2022-06-07,18,11501340,2000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,7
11622,2022-07-07,2022-06-07,13,2022-06-07,14,03400724,671,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
11623,2022-07-07,2022-06-07,0,2022-07-07,13,02200212,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,13,2022,7
11624,2022-07-07,2022-06-07,19,2022-07-07,6,05100312,299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,13,2022,7
11625,2022-07-07,2022-06-25,16,2022-06-25,16,06400838,1999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,7
11626,2022-07-07,2022-06-07,23,2022-07-07,17,03601245,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,6,2022,7
11627,2022-07-07,2022-07-07,18,2022-07-07,20,02300419,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,7
11628,2022-07-07,2022-06-20,22,2022-06-20,22,08100418,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,7
11629,2022-07-07,2022-06-07,14,2022-06-07,22,09502043,398,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,7
11630,2022-07-07,2022-06-07,20,2022-07-07,14,01401047,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,6,2022,7
11631,2022-07-07,2022-04-07,19,2022-04-07,22,01200629,3500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,7
11632,2022-07-07,2022-06-07,22,2022-06-07,22,04300623,1500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,7
11633,2022-07-07,2022-06-07,10,2022-06-07,13,05300840,1379,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,7
11634,2022-06-07,2022-06-26,11,2022-06-26,20,03300514,495,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,6
11635,2022-06-07,2022-02-07,20,2022-03-07,9,02200209,399,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,11,2022,6
11636,2022-06-07,2022-05-07,2,2022-05-07,8,07100102,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11637,2022-06-07,2022-01-07,16,2022-01-07,23,04200203,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,6
11638,2022-06-07,2022-05-07,21,2022-06-07,10,11400929,1750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,11,2022,6
11639,2022-06-07,2022-05-07,19,2022-05-07,20,04300413,500,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,1,2022,6
11640,2022-06-07,2022-04-07,16,2022-06-07,10,04300415,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,6,2022,6
11641,2022-06-07,2022-06-07,2,2022-06-07,8,03500932,780,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,6,2022,6
11642,2022-06-07,2022-05-07,18,2022-06-07,19,03601452,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,1,2022,6
11643,2022-06-07,2022-06-07,17,2022-06-07,20,02100101,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,6
11644,2022-06-07,2022-03-07,11,2022-03-07,19,07100101,874,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,6
11645,2022-06-07,2022-06-07,8,2022-06-07,13,06400838,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,6
11646,2022-06-07,2022-05-07,23,2022-06-07,7,04501147,1770,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,16,2022,6
11647,2022-06-07,2022-01-07,16,2022-04-07,8,02200210,339,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,90 days,8,2022,6
11648,2022-06-07,2022-05-07,7,2022-05-07,13,11501340,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11649,2022-06-07,2022-05-07,22,2022-06-07,7,01400937,1,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,15,2022,6
11650,2022-06-07,2022-03-07,20,2022-04-07,7,12500928,1118,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,13,2022,6
11651,2022-06-07,2022-06-07,12,2022-06-07,12,07100102,2400,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,6
11652,2022-06-07,2022-05-07,15,2022-06-07,8,06400842,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,7,2022,6
11653,2022-06-07,2022-06-07,8,2022-06-07,11,12500824,775,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,6
11654,2022-06-07,2022-05-07,17,2022-05-07,20,07100102,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,6
11655,2022-06-07,2022-06-07,13,2022-06-07,14,08100521,200,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,6
11656,2022-06-07,2022-05-07,16,2022-06-07,17,01100312,3150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,1,2022,6
11657,2022-06-07,2022-05-07,21,2022-06-07,7,01200519,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,14,2022,6
11658,2022-06-07,2022-06-07,10,2022-06-07,17,09100101,730,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,6
11659,2022-06-07,2022-05-07,18,2022-05-07,20,01100310,1595,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,6
11660,2022-06-07,2022-05-07,8,2022-05-07,22,01300834,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,14,2022,6
11661,2022-06-07,2022-06-07,0,2022-06-07,10,08100105,1500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2022,6
11662,2022-06-07,2022-05-07,12,2022-05-07,18,03601348,550,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11663,2022-06-07,2022-06-07,13,2022-06-07,15,05100313,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,6
11664,2022-06-07,2022-06-07,16,2022-06-07,16,05100316,1,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,6
11665,2022-06-07,2022-04-07,19,2022-04-07,22,07400825,444,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,6
11666,2022-06-07,2022-05-07,8,2022-05-07,14,12200310,200,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11667,2022-06-07,2022-06-07,18,2022-06-07,20,05300839,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,6
11668,2022-06-07,2022-06-07,13,2022-06-07,17,08100415,685,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,6
11669,2022-06-07,2022-06-07,20,2022-06-07,20,01300732,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,6
11670,2022-06-07,2022-01-07,12,2022-01-07,18,02400625,400,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11671,2022-06-07,2022-05-07,17,2022-06-07,7,01200519,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,10,2022,6
11672,2022-06-07,2022-05-07,17,2022-06-07,9,01200517,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,8,2022,6
11673,2022-06-07,2022-05-07,17,2022-06-07,15,07300619,1040,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,2,2022,6
11674,2022-06-07,2022-06-24,17,2022-06-26,11,06300634,498,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,6,2022,6
11675,2022-06-07,2022-02-07,19,2022-03-07,12,01200624,1019,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,7,2022,6
11676,2022-06-07,2022-06-07,6,2022-06-07,17,03400722,1001,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2022,6
11677,2022-06-07,2022-05-07,20,2022-05-07,23,07501030,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,6
11678,2022-06-07,2022-04-07,18,2022-06-07,8,01200519,1600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,10,2022,6
11679,2022-06-07,2022-05-07,23,2022-06-07,7,11501340,668,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,16,2022,6
11680,2022-06-07,2022-05-07,14,2022-05-07,17,02300419,679,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,6
11681,2022-06-07,2022-03-07,11,2022-03-07,17,02300418,748,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11682,2022-06-07,2022-05-07,18,2022-06-07,10,06100206,3500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,8,2022,6
11683,2022-06-07,2022-05-07,16,2022-06-07,7,03400722,794,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,9,2022,6
11684,2022-06-07,2022-05-07,19,2022-06-07,17,04501147,799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,2,2022,6
11685,2022-06-07,2022-05-07,19,2022-05-07,19,02500728,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,6
11686,2022-06-07,2022-06-07,7,2022-06-07,18,06400839,1873,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2022,6
11687,2022-06-07,2022-05-07,15,2022-06-07,19,02500831,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,4,2022,6
11688,2022-06-07,2022-06-07,19,2022-06-07,20,03601141,1041,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,6
11689,2022-06-07,2022-06-28,19,2022-06-29,8,02200212,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1 days,11,2022,6
11690,2022-06-07,2022-06-07,11,2022-06-07,17,02200210,1350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11691,2022-06-07,2022-06-07,13,2022-06-07,20,02100101,1162,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,6
11692,2022-06-07,2022-06-07,8,2022-06-07,16,01401048,456,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,6
11693,2022-06-07,2022-02-07,20,2022-03-07,9,02200209,747,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,11,2022,6
11694,2022-06-07,2022-04-07,10,2022-06-07,8,07400823,200,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,2,2022,6
11695,2022-06-07,2022-01-07,2,2022-01-07,8,07100101,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,6
11696,2022-06-07,2022-04-07,17,2022-04-07,18,04501043,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,6
11697,2022-06-07,2022-04-07,17,2022-04-07,20,02300316,348,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,6
11698,2022-06-07,2022-04-07,23,2022-06-07,10,04501147,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,13,2022,6
11699,2022-06-07,2022-05-07,20,2022-06-07,5,11300620,259,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,15,2022,6
11700,2022-06-07,2022-05-07,13,2022-06-07,18,04300517,419,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,5,2022,6
11701,2022-06-07,2022-04-07,21,2022-04-07,22,07400720,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,6
