,ANGELEGT_AM,start_date_delict,start_time_delict,end_date_delict,end_time_delict,LOR,damage_amount,intent_delict,bike_type,delict,description,crime_duration_days,crime_duration_hours,year,month
340,2023-02-02,2023-01-02,16,2023-02-02,8,01400942,508,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,8,2023,2
341,2023-02-02,2023-02-02,18,2023-02-02,22,08100416,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
342,2023-02-02,2023-01-02,9,2023-01-02,21,07100204,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2023,2
343,2023-02-02,2023-01-29,21,2023-01-31,11,03701659,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,10,2023,2
344,2023-02-02,2023-01-31,16,2023-01-31,17,06100210,1200,Unbekannt,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
345,2023-02-02,2023-01-02,19,2023-01-02,22,02500835,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,2
346,2023-02-02,2023-01-02,1,2023-01-02,9,01300835,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,2
347,2023-02-02,2023-02-02,8,2023-02-02,12,03501037,630,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,2
348,2023-02-02,2023-02-02,18,2023-02-02,19,01300834,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,2
349,2023-02-02,2023-01-30,14,2023-02-02,12,04300517,1777,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,2,2023,2
350,2023-02-02,2023-01-26,19,2023-01-26,19,02500728,1700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
351,2023-02-02,2023-01-24,7,2023-01-24,17,09100304,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,2
352,2023-02-02,2023-01-02,19,2023-02-02,8,03601243,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,11,2023,2
353,2023-02-02,2023-01-02,7,2023-01-02,18,07400720,2241,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2023,2
354,2023-02-02,2022-01-02,7,2022-02-02,7,02500833,1740,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,0,2023,2
355,2023-02-02,2023-01-14,0,2023-01-15,23,09100304,750,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,23,2023,2
356,2023-02-02,2023-01-02,15,2023-02-02,9,07100101,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,6,2023,2
357,2023-02-02,2023-01-31,9,2023-01-31,18,03601452,3514,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,2
358,2023-02-02,2023-02-02,14,2023-02-02,14,03400723,679,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,2
359,2023-02-02,2023-01-31,22,2023-01-02,8,12200308,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-29 days,14,2023,2
360,2023-02-02,2023-01-25,17,2023-01-27,20,01300733,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,3,2023,2
361,2023-02-02,2023-01-02,13,2023-01-02,15,06200314,892,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,2
362,2023-02-02,2023-01-30,14,2023-02-02,9,02400520,1179,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,5,2023,2
363,2023-02-02,2023-02-02,17,2023-02-02,17,07100102,0,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2023,2
364,2023-02-02,2023-01-02,20,2023-02-02,8,02500834,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,12,2023,2
365,2023-01-02,2023-10-01,15,2023-11-01,16,04300517,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,1,2023,1
366,2023-01-02,2023-01-30,20,2023-01-31,0,08401246,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,20,2023,1
367,2023-01-02,2023-01-31,13,2023-01-02,9,02200209,755,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-29 days,4,2023,1
368,2023-01-02,2023-01-29,12,2023-01-31,8,02500728,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,4,2023,1
369,2023-01-02,2023-01-13,12,2023-01-13,15,01300733,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
370,2023-01-02,2023-01-02,7,2023-01-02,17,12400617,3388,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,1
371,2023-01-02,2023-01-30,0,2023-01-02,18,01200522,670,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-28 days,18,2023,1
372,2023-01-02,2023-01-31,13,2023-01-31,21,01100308,789,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
373,2023-01-02,2023-01-16,6,2023-01-16,18,11400931,280,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2023,1
374,2023-01-02,2023-01-31,19,2023-01-02,9,01300835,430,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,-29 days,10,2023,1
375,2023-01-02,2023-01-25,15,2023-01-25,18,12400721,860,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
376,2023-01-02,2023-01-30,13,2023-01-30,15,08100104,2620,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
377,2023-01-02,2023-01-31,22,2023-01-02,11,03601451,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-29 days,11,2023,1
378,2023-01-02,2023-01-24,19,2023-01-24,19,07100206,1198,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,0,2023,1
379,2023-01-02,2023-01-02,8,2023-01-02,17,09502042,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,1
380,2023-01-02,2023-01-31,17,2023-01-31,18,04300623,204,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
381,2023-01-02,2023-01-23,17,2023-01-23,20,01400938,557,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
382,2023-01-02,2023-01-30,12,2023-01-31,1,10200627,389,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,1
383,2023-01-02,2023-01-02,8,2023-01-02,14,10300731,780,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
384,2023-01-02,2023-01-30,9,2023-01-02,13,12400721,1999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-28 days,4,2023,1
385,2023-01-02,2023-01-28,23,2023-01-29,8,03400620,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,15,2023,1
386,2023-01-02,2023-01-02,7,2023-01-02,8,01100308,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
387,2023-01-02,2023-01-30,13,2023-01-02,14,06300629,500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,-28 days,1,2023,1
388,2023-01-02,2023-01-31,17,2023-01-02,19,05100314,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-29 days,2,2023,1
389,2023-01-02,2023-01-02,18,2023-01-02,21,08100311,1100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
390,2023-01-02,2023-01-02,17,2023-01-02,19,01100206,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
391,2023-01-02,2023-01-31,18,2023-01-02,8,01300731,399,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-29 days,10,2023,1
392,2023-01-02,2023-01-31,18,2023-01-02,8,08100104,1310,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-29 days,10,2023,1
393,2023-01-02,2023-01-30,19,2023-01-30,23,01100311,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,1
394,2023-01-02,2023-01-02,7,2023-01-02,16,08100208,799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,1
395,2023-01-02,2023-01-29,22,2023-01-30,6,04501147,1509,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,16,2023,1
396,2023-01-02,2023-01-30,11,2023-01-30,19,04501042,1299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
397,2023-01-02,2023-01-31,22,2023-01-02,8,04501041,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-29 days,14,2023,1
398,2023-01-31,2023-01-14,14,2023-01-15,11,04300416,420,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2023,1
399,2023-01-31,2023-01-28,10,2023-01-30,8,01200522,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,2,2023,1
400,2023-01-31,2023-01-30,17,2023-01-31,9,08100310,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
401,2023-01-31,2023-01-28,18,2023-01-29,10,01100313,2999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
402,2023-01-31,2022-11-18,16,2022-11-18,17,08100418,1399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
403,2023-01-31,2023-01-30,20,2023-01-31,8,02500835,1800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2023,1
404,2023-01-31,2023-01-27,17,2023-01-30,9,02200212,2130,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,8,2023,1
405,2023-01-31,2023-01-29,19,2023-01-31,12,02200209,2153,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,7,2023,1
406,2023-01-31,2023-01-31,14,2023-01-31,14,07300619,0,Ja,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern,0 days,0,2023,1
407,2023-01-31,2023-01-29,12,2023-01-31,12,07100205,857,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,0,2023,1
408,2023-01-31,2023-01-30,10,2023-01-30,12,07300515,552,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
409,2023-01-31,2023-01-28,15,2023-01-30,16,09501736,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,1,2023,1
410,2023-01-31,2023-01-29,16,2023-01-29,19,02400522,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
411,2023-01-31,2023-01-30,16,2023-01-31,17,07601548,570,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,1,2023,1
412,2023-01-31,2023-01-30,20,2023-01-31,20,07100205,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,0,2023,1
413,2023-01-31,2023-01-30,20,2023-01-31,9,02500835,1800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,1
414,2023-01-31,2023-01-30,8,2023-01-30,16,12200309,2195,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
415,2023-01-31,2022-09-22,16,2022-09-22,22,09200613,420,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
416,2023-01-31,2023-01-28,19,2023-01-31,17,01200522,1207,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,2,2023,1
417,2023-01-31,2023-01-27,0,2023-01-27,8,11400929,2731,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
418,2023-01-31,2023-01-30,12,2023-01-31,14,01200518,1350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2023,1
419,2023-01-31,2023-01-31,12,2023-01-31,14,11300826,500,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
420,2023-01-31,2023-01-25,18,2023-01-25,20,02500727,349,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
421,2023-01-31,2023-01-30,21,2023-01-30,23,02300419,2854,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
422,2023-01-31,2023-01-29,18,2023-01-29,19,01100309,1195,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
423,2023-01-31,2023-01-30,17,2023-01-30,23,07501133,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
424,2023-01-31,2023-01-24,7,2023-01-24,12,03300516,389,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
425,2023-01-31,2023-01-29,21,2023-01-31,9,11400929,894,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,12,2023,1
426,2023-01-31,2023-01-30,17,2023-01-31,9,01100311,561,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
427,2023-01-31,2023-04-01,5,2023-04-01,15,06100103,597,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,1
428,2023-01-31,2023-01-25,18,2023-01-27,10,02500727,820,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,8,2023,1
429,2023-01-31,2023-01-27,16,2023-01-27,17,02300314,388,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
430,2023-01-31,2023-01-30,7,2023-01-30,17,01200624,3700,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,1
431,2023-01-31,2023-01-29,20,2023-01-30,6,04501147,1839,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,14,2023,1
432,2023-01-31,2023-01-20,16,2023-01-21,12,03601140,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,4,2023,1
433,2023-01-31,2023-01-30,19,2023-01-30,21,08100418,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
434,2023-01-31,2023-01-30,7,2023-01-30,12,04501043,949,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
435,2023-01-31,2023-01-30,19,2023-01-30,22,05100315,934,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
436,2023-01-31,2023-01-31,12,2023-01-31,20,08300934,1350,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
437,2023-01-30,2023-01-28,17,2023-01-28,17,01400937,500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,0,2023,1
438,2023-01-30,2023-01-27,19,2023-01-30,8,01100414,2468,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,11,2023,1
439,2023-01-30,2023-01-30,7,2023-01-30,17,03400725,2450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,1
440,2023-01-30,2023-01-30,0,2023-01-30,0,01200518,1341,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
441,2023-01-30,2023-01-30,18,2023-01-30,19,03601346,1292,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
442,2023-01-30,2023-04-01,21,2023-05-01,10,07100101,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,11,2023,1
443,2023-01-30,2023-01-29,14,2023-01-30,8,01200517,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2023,1
444,2023-01-30,2023-01-29,14,2023-01-30,9,07100204,1250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,5,2023,1
445,2023-01-30,2023-01-30,9,2023-01-30,13,02400623,444,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,1
446,2023-01-30,2023-01-27,17,2023-01-30,9,01300733,1150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,8,2023,1
447,2023-01-30,2023-01-28,18,2023-01-29,9,01200522,1499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,9,2023,1
448,2023-01-30,2023-01-27,18,2023-01-28,1,07100101,1149,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,17,2023,1
449,2023-01-30,2022-12-28,18,2022-12-30,16,08100312,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,2,2023,1
450,2023-01-30,2023-01-28,21,2023-01-30,15,03601142,549,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,6,2023,1
451,2023-01-30,2023-01-28,13,2023-01-30,8,08100105,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,5,2023,1
452,2023-01-30,2023-01-25,17,2023-01-26,9,01100416,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
453,2023-01-30,2023-01-27,23,2023-01-30,9,11501238,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,14,2023,1
454,2023-01-30,2023-01-29,2,2023-01-29,10,04501043,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
455,2023-01-30,2023-01-30,11,2023-01-30,12,01400937,2150,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
456,2023-01-30,2023-01-28,23,2023-01-29,8,07501133,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,15,2023,1
457,2023-01-30,2023-01-26,16,2023-01-27,8,08200833,170,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
458,2023-01-30,2023-01-30,18,2023-01-30,18,08100314,2800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
459,2023-01-30,2023-01-30,9,2023-01-30,14,01401044,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
460,2023-01-30,2023-01-30,8,2023-01-30,15,07100204,678,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2023,1
461,2023-01-30,2023-01-27,14,2023-01-29,18,01100102,2099,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,2 days,4,2023,1
462,2023-01-30,2023-01-30,14,2023-01-30,16,01100312,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
463,2023-01-30,2023-01-29,15,2023-01-30,20,11400929,570,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,5,2023,1
464,2023-01-30,2023-01-25,15,2023-01-27,17,10200628,1000,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2 days,2,2023,1
465,2023-01-30,2023-01-27,18,2023-01-30,15,07501031,350,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,3,2023,1
466,2023-01-30,2023-01-28,17,2023-01-28,21,04300622,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,1
467,2023-01-30,2023-01-30,6,2023-01-30,16,06400735,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,1
468,2023-01-30,2023-01-27,14,2023-01-29,18,02500836,5361,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2 days,4,2023,1
469,2023-01-30,2023-01-28,14,2023-01-30,7,02500831,1226,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,7,2023,1
470,2023-01-30,2023-01-18,8,2023-01-18,16,02400521,721,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
471,2023-01-30,2023-01-30,1,2023-01-30,1,02200213,0,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
472,2023-01-30,2023-01-28,12,2023-01-29,15,03601348,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2023,1
473,2023-01-30,2023-01-28,19,2023-01-29,15,03501038,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,4,2023,1
474,2023-01-30,2023-01-30,8,2023-01-30,8,05100316,1040,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
475,2023-01-30,2023-01-30,7,2023-01-30,13,03601452,50,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
476,2023-01-30,2023-01-27,16,2023-01-30,16,08100416,190,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,0,2023,1
477,2023-01-30,2023-01-27,10,2023-01-30,10,01200517,814,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,0,2023,1
478,2023-01-30,2023-01-30,11,2023-01-30,19,07501134,530,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
479,2023-01-30,2023-01-27,18,2023-01-30,8,01200518,678,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,10,2023,1
480,2023-01-30,2023-01-29,17,2023-01-30,7,07400720,1150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,1
481,2023-01-30,2023-01-29,16,2023-01-29,18,01100102,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
482,2023-01-30,2023-01-27,21,2023-01-28,1,08100206,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,20,2023,1
483,2023-01-30,2023-01-22,14,2023-01-23,9,02400624,1490,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,5,2023,1
484,2023-01-30,2023-01-28,1,2023-01-29,10,08100310,1409,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,9,2023,1
